,name,dataset,model,pooling,N,max_length,layer,anisotropy,inference_time,cased,no_stop
10,wiki1m_for_simcse|sup_prompt|none|1000|32,wiki1m_for_simcse,sup_prompt,none,1000,32,10,0.21753719329088927,0.057246497869491576,False,False
11,wiki1m_for_simcse|sup_prompt|none|1000|32,wiki1m_for_simcse,sup_prompt,none,1000,32,11,0.26567631770297884,0.057246497869491576,False,False
12,wiki1m_for_simcse|sup_prompt|none|1000|32,wiki1m_for_simcse,sup_prompt,none,1000,32,12,0.19941221883893007,0.057246497869491576,False,False
0,wiki1m_for_simcse|sup_prompt|none_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP,1000,32,0,0.08334168741862004,0.059367151975631714,False,False
1,wiki1m_for_simcse|sup_prompt|none_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP,1000,32,1,0.1443415272794664,0.059367151975631714,False,False
2,wiki1m_for_simcse|sup_prompt|none_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP,1000,32,2,0.2211852744705975,0.059367151975631714,False,False
3,wiki1m_for_simcse|sup_prompt|none_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP,1000,32,3,0.18235344691947106,0.059367151975631714,False,False
4,wiki1m_for_simcse|sup_prompt|none_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP,1000,32,4,0.1935625632181764,0.059367151975631714,False,False
5,wiki1m_for_simcse|sup_prompt|none_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP,1000,32,5,0.2175386278219521,0.059367151975631714,False,False
6,wiki1m_for_simcse|sup_prompt|none_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP,1000,32,6,0.20349913228303199,0.059367151975631714,False,False
7,wiki1m_for_simcse|sup_prompt|none_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP,1000,32,7,0.2037427413761616,0.059367151975631714,False,False
8,wiki1m_for_simcse|sup_prompt|none_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP,1000,32,8,0.21560435599088668,0.059367151975631714,False,False
9,wiki1m_for_simcse|sup_prompt|none_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP,1000,32,9,0.21466318716667604,0.059367151975631714,False,False
10,wiki1m_for_simcse|sup_prompt|none_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP,1000,32,10,0.2100002136863768,0.059367151975631714,False,False
11,wiki1m_for_simcse|sup_prompt|none_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP,1000,32,11,0.2673993349969387,0.059367151975631714,False,False
12,wiki1m_for_simcse|sup_prompt|none_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP,1000,32,12,0.196237073674798,0.059367151975631714,False,False
0,wiki1m_for_simcse|sup_prompt|none_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_CLS,1000,32,0,0.08132739409171154,0.04986240792274475,False,False
1,wiki1m_for_simcse|sup_prompt|none_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_CLS,1000,32,1,0.15121257698908447,0.04986240792274475,False,False
2,wiki1m_for_simcse|sup_prompt|none_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_CLS,1000,32,2,0.19480499923601746,0.04986240792274475,False,False
3,wiki1m_for_simcse|sup_prompt|none_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_CLS,1000,32,3,0.17360091808065772,0.04986240792274475,False,False
4,wiki1m_for_simcse|sup_prompt|none_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_CLS,1000,32,4,0.1822468087691813,0.04986240792274475,False,False
5,wiki1m_for_simcse|sup_prompt|none_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_CLS,1000,32,5,0.2167265249453485,0.04986240792274475,False,False
6,wiki1m_for_simcse|sup_prompt|none_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_CLS,1000,32,6,0.1961379050090909,0.04986240792274475,False,False
7,wiki1m_for_simcse|sup_prompt|none_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_CLS,1000,32,7,0.20343825348466635,0.04986240792274475,False,False
8,wiki1m_for_simcse|sup_prompt|none_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_CLS,1000,32,8,0.20992910323664546,0.04986240792274475,False,False
9,wiki1m_for_simcse|sup_prompt|none_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_CLS,1000,32,9,0.20177382484078407,0.04986240792274475,False,False
10,wiki1m_for_simcse|sup_prompt|none_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_CLS,1000,32,10,0.2104866956062615,0.04986240792274475,False,False
11,wiki1m_for_simcse|sup_prompt|none_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_CLS,1000,32,11,0.26263800473790616,0.04986240792274475,False,False
12,wiki1m_for_simcse|sup_prompt|none_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_CLS,1000,32,12,0.20573812334239489,0.04986240792274475,False,False
0,wiki1m_for_simcse|sup_prompt|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP_no_CLS,1000,32,0,0.08188494626750617,0.046838388919830325,False,False
1,wiki1m_for_simcse|sup_prompt|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP_no_CLS,1000,32,1,0.141952680202201,0.046838388919830325,False,False
2,wiki1m_for_simcse|sup_prompt|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP_no_CLS,1000,32,2,0.2085767476335168,0.046838388919830325,False,False
3,wiki1m_for_simcse|sup_prompt|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP_no_CLS,1000,32,3,0.1719389312788844,0.046838388919830325,False,False
4,wiki1m_for_simcse|sup_prompt|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP_no_CLS,1000,32,4,0.185001595787704,0.046838388919830325,False,False
5,wiki1m_for_simcse|sup_prompt|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP_no_CLS,1000,32,5,0.20888834129273887,0.046838388919830325,False,False
6,wiki1m_for_simcse|sup_prompt|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP_no_CLS,1000,32,6,0.20338413701951505,0.046838388919830325,False,False
7,wiki1m_for_simcse|sup_prompt|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP_no_CLS,1000,32,7,0.19928755337744952,0.046838388919830325,False,False
8,wiki1m_for_simcse|sup_prompt|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP_no_CLS,1000,32,8,0.21524650102481246,0.046838388919830325,False,False
9,wiki1m_for_simcse|sup_prompt|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP_no_CLS,1000,32,9,0.20305587936379016,0.046838388919830325,False,False
10,wiki1m_for_simcse|sup_prompt|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP_no_CLS,1000,32,10,0.2032953699291684,0.046838388919830325,False,False
11,wiki1m_for_simcse|sup_prompt|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP_no_CLS,1000,32,11,0.2558717436976731,0.046838388919830325,False,False
12,wiki1m_for_simcse|sup_prompt|none_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,none_no_SEP_no_CLS,1000,32,12,0.20379687812924385,0.046838388919830325,False,False
0,wiki1m_for_simcse|sup_prompt|avg|1000|32,wiki1m_for_simcse,sup_prompt,avg,1000,32,0,0.5790334932208061,0.05841147708892822,False,False
1,wiki1m_for_simcse|sup_prompt|avg|1000|32,wiki1m_for_simcse,sup_prompt,avg,1000,32,1,0.6098821784853935,0.05841147708892822,False,False
2,wiki1m_for_simcse|sup_prompt|avg|1000|32,wiki1m_for_simcse,sup_prompt,avg,1000,32,2,0.701684818059206,0.05841147708892822,False,False
3,wiki1m_for_simcse|sup_prompt|avg|1000|32,wiki1m_for_simcse,sup_prompt,avg,1000,32,3,0.6911483162641525,0.05841147708892822,False,False
4,wiki1m_for_simcse|sup_prompt|avg|1000|32,wiki1m_for_simcse,sup_prompt,avg,1000,32,4,0.726630572795868,0.05841147708892822,False,False
5,wiki1m_for_simcse|sup_prompt|avg|1000|32,wiki1m_for_simcse,sup_prompt,avg,1000,32,5,0.7413822891116142,0.05841147708892822,False,False
6,wiki1m_for_simcse|sup_prompt|avg|1000|32,wiki1m_for_simcse,sup_prompt,avg,1000,32,6,0.7300490159988403,0.05841147708892822,False,False
7,wiki1m_for_simcse|sup_prompt|avg|1000|32,wiki1m_for_simcse,sup_prompt,avg,1000,32,7,0.7055295227766037,0.05841147708892822,False,False
8,wiki1m_for_simcse|sup_prompt|avg|1000|32,wiki1m_for_simcse,sup_prompt,avg,1000,32,8,0.6940874291658401,0.05841147708892822,False,False
9,wiki1m_for_simcse|sup_prompt|avg|1000|32,wiki1m_for_simcse,sup_prompt,avg,1000,32,9,0.656700124502182,0.05841147708892822,False,False
10,wiki1m_for_simcse|sup_prompt|avg|1000|32,wiki1m_for_simcse,sup_prompt,avg,1000,32,10,0.6054480125904084,0.05841147708892822,False,False
11,wiki1m_for_simcse|sup_prompt|avg|1000|32,wiki1m_for_simcse,sup_prompt,avg,1000,32,11,0.6176904676556587,0.05841147708892822,False,False
12,wiki1m_for_simcse|sup_prompt|avg|1000|32,wiki1m_for_simcse,sup_prompt,avg,1000,32,12,0.4352154514789581,0.05841147708892822,False,False
0,wiki1m_for_simcse|sup_prompt|avg_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP,1000,32,0,0.5788828895986079,0.06205442523956299,False,False
1,wiki1m_for_simcse|sup_prompt|avg_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP,1000,32,1,0.6097838368415832,0.06205442523956299,False,False
2,wiki1m_for_simcse|sup_prompt|avg_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP,1000,32,2,0.7016010783612728,0.06205442523956299,False,False
3,wiki1m_for_simcse|sup_prompt|avg_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP,1000,32,3,0.6910751553177834,0.06205442523956299,False,False
4,wiki1m_for_simcse|sup_prompt|avg_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP,1000,32,4,0.726598353177309,0.06205442523956299,False,False
5,wiki1m_for_simcse|sup_prompt|avg_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP,1000,32,5,0.7413584423065186,0.06205442523956299,False,False
6,wiki1m_for_simcse|sup_prompt|avg_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP,1000,32,6,0.7300133762359621,0.06205442523956299,False,False
7,wiki1m_for_simcse|sup_prompt|avg_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP,1000,32,7,0.7054873804450035,0.06205442523956299,False,False
8,wiki1m_for_simcse|sup_prompt|avg_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP,1000,32,8,0.6940495649576187,0.06205442523956299,False,False
9,wiki1m_for_simcse|sup_prompt|avg_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP,1000,32,9,0.6566737820804119,0.06205442523956299,False,False
10,wiki1m_for_simcse|sup_prompt|avg_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP,1000,32,10,0.6054451983273029,0.06205442523956299,False,False
11,wiki1m_for_simcse|sup_prompt|avg_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP,1000,32,11,0.6176871735453605,0.06205442523956299,False,False
12,wiki1m_for_simcse|sup_prompt|avg_no_SEP|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP,1000,32,12,0.4351676508188248,0.06205442523956299,False,False
0,wiki1m_for_simcse|sup_prompt|avg_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_CLS,1000,32,0,0.5348844904899597,0.0506408212184906,False,False
1,wiki1m_for_simcse|sup_prompt|avg_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_CLS,1000,32,1,0.5718897128105164,0.0506408212184906,False,False
2,wiki1m_for_simcse|sup_prompt|avg_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_CLS,1000,32,2,0.6653192983269691,0.0506408212184906,False,False
3,wiki1m_for_simcse|sup_prompt|avg_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_CLS,1000,32,3,0.650475322842598,0.0506408212184906,False,False
4,wiki1m_for_simcse|sup_prompt|avg_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_CLS,1000,32,4,0.6794614900350571,0.0506408212184906,False,False
5,wiki1m_for_simcse|sup_prompt|avg_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_CLS,1000,32,5,0.6972115446031094,0.0506408212184906,False,False
6,wiki1m_for_simcse|sup_prompt|avg_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_CLS,1000,32,6,0.6885666320323944,0.0506408212184906,False,False
7,wiki1m_for_simcse|sup_prompt|avg_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_CLS,1000,32,7,0.6696581031084061,0.0506408212184906,False,False
8,wiki1m_for_simcse|sup_prompt|avg_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_CLS,1000,32,8,0.656979012787342,0.0506408212184906,False,False
9,wiki1m_for_simcse|sup_prompt|avg_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_CLS,1000,32,9,0.6163251754343511,0.0506408212184906,False,False
10,wiki1m_for_simcse|sup_prompt|avg_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_CLS,1000,32,10,0.566875419318676,0.0506408212184906,False,False
11,wiki1m_for_simcse|sup_prompt|avg_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_CLS,1000,32,11,0.5914678975045681,0.0506408212184906,False,False
12,wiki1m_for_simcse|sup_prompt|avg_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_CLS,1000,32,12,0.4368241584897041,0.0506408212184906,False,False
0,wiki1m_for_simcse|sup_prompt|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP_no_CLS,1000,32,0,0.5347579183876514,0.0486677565574646,False,False
1,wiki1m_for_simcse|sup_prompt|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP_no_CLS,1000,32,1,0.5717971286773682,0.0486677565574646,False,False
2,wiki1m_for_simcse|sup_prompt|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP_no_CLS,1000,32,2,0.6652376601397991,0.0486677565574646,False,False
3,wiki1m_for_simcse|sup_prompt|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP_no_CLS,1000,32,3,0.6503992531895637,0.0486677565574646,False,False
4,wiki1m_for_simcse|sup_prompt|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP_no_CLS,1000,32,4,0.6794281803667546,0.0486677565574646,False,False
5,wiki1m_for_simcse|sup_prompt|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP_no_CLS,1000,32,5,0.6971868012845516,0.0486677565574646,False,False
6,wiki1m_for_simcse|sup_prompt|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP_no_CLS,1000,32,6,0.6885286388695239,0.0486677565574646,False,False
7,wiki1m_for_simcse|sup_prompt|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP_no_CLS,1000,32,7,0.6696130902171135,0.0486677565574646,False,False
8,wiki1m_for_simcse|sup_prompt|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP_no_CLS,1000,32,8,0.6569366039931774,0.0486677565574646,False,False
9,wiki1m_for_simcse|sup_prompt|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP_no_CLS,1000,32,9,0.6162938165366649,0.0486677565574646,False,False
10,wiki1m_for_simcse|sup_prompt|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP_no_CLS,1000,32,10,0.5668711929321291,0.0486677565574646,False,False
11,wiki1m_for_simcse|sup_prompt|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP_no_CLS,1000,32,11,0.5914642616212368,0.0486677565574646,False,False
12,wiki1m_for_simcse|sup_prompt|avg_no_SEP_no_CLS|1000|32,wiki1m_for_simcse,sup_prompt,avg_no_SEP_no_CLS,1000,32,12,0.4367684831917286,0.0486677565574646,False,False
0,wiki1m_for_simcse|sup_prompt|CLS|1000|32,wiki1m_for_simcse,sup_prompt,CLS,1000,32,0,0.2458867614641785,0.054955408334732066,False,False
1,wiki1m_for_simcse|sup_prompt|CLS|1000|32,wiki1m_for_simcse,sup_prompt,CLS,1000,32,1,0.2842397762686014,0.054955408334732066,False,False
2,wiki1m_for_simcse|sup_prompt|CLS|1000|32,wiki1m_for_simcse,sup_prompt,CLS,1000,32,2,0.3181566901803017,0.054955408334732066,False,False
3,wiki1m_for_simcse|sup_prompt|CLS|1000|32,wiki1m_for_simcse,sup_prompt,CLS,1000,32,3,0.3111029843688011,0.054955408334732066,False,False
4,wiki1m_for_simcse|sup_prompt|CLS|1000|32,wiki1m_for_simcse,sup_prompt,CLS,1000,32,4,0.3376514963954687,0.054955408334732066,False,False
5,wiki1m_for_simcse|sup_prompt|CLS|1000|32,wiki1m_for_simcse,sup_prompt,CLS,1000,32,5,0.3633345308750868,0.054955408334732066,False,False
6,wiki1m_for_simcse|sup_prompt|CLS|1000|32,wiki1m_for_simcse,sup_prompt,CLS,1000,32,6,0.35217316649854186,0.054955408334732066,False,False
7,wiki1m_for_simcse|sup_prompt|CLS|1000|32,wiki1m_for_simcse,sup_prompt,CLS,1000,32,7,0.3373172631710768,0.054955408334732066,False,False
8,wiki1m_for_simcse|sup_prompt|CLS|1000|32,wiki1m_for_simcse,sup_prompt,CLS,1000,32,8,0.3311618225872517,0.054955408334732066,False,False
9,wiki1m_for_simcse|sup_prompt|CLS|1000|32,wiki1m_for_simcse,sup_prompt,CLS,1000,32,9,0.3058497840166092,0.054955408334732066,False,False
10,wiki1m_for_simcse|sup_prompt|CLS|1000|32,wiki1m_for_simcse,sup_prompt,CLS,1000,32,10,0.31661676488816737,0.054955408334732066,False,False
11,wiki1m_for_simcse|sup_prompt|CLS|1000|32,wiki1m_for_simcse,sup_prompt,CLS,1000,32,11,0.3770607385635376,0.054955408334732066,False,False
12,wiki1m_for_simcse|sup_prompt|CLS|1000|32,wiki1m_for_simcse,sup_prompt,CLS,1000,32,12,0.289516407430172,0.054955408334732066,False,False
0,wiki1m_for_simcse|bert-base-uncased|none|10000|32,wiki1m_for_simcse,bert-base-uncased,none,10000,32,0,0.08397496424862365,0.04866596558094025,False,False
1,wiki1m_for_simcse|bert-base-uncased|none|10000|32,wiki1m_for_simcse,bert-base-uncased,none,10000,32,1,0.14188992898240685,0.04866596558094025,False,False
2,wiki1m_for_simcse|bert-base-uncased|none|10000|32,wiki1m_for_simcse,bert-base-uncased,none,10000,32,2,0.18870352483689784,0.04866596558094025,False,False
3,wiki1m_for_simcse|bert-base-uncased|none|10000|32,wiki1m_for_simcse,bert-base-uncased,none,10000,32,3,0.17305542423464354,0.04866596558094025,False,False
4,wiki1m_for_simcse|bert-base-uncased|none|10000|32,wiki1m_for_simcse,bert-base-uncased,none,10000,32,4,0.1941659308407456,0.04866596558094025,False,False
5,wiki1m_for_simcse|bert-base-uncased|none|10000|32,wiki1m_for_simcse,bert-base-uncased,none,10000,32,5,0.21943956550471488,0.04866596558094025,False,False
6,wiki1m_for_simcse|bert-base-uncased|none|10000|32,wiki1m_for_simcse,bert-base-uncased,none,10000,32,6,0.21001325936838985,0.04866596558094025,False,False
7,wiki1m_for_simcse|bert-base-uncased|none|10000|32,wiki1m_for_simcse,bert-base-uncased,none,10000,32,7,0.20808181207515306,0.04866596558094025,False,False
8,wiki1m_for_simcse|bert-base-uncased|none|10000|32,wiki1m_for_simcse,bert-base-uncased,none,10000,32,8,0.2041787874508649,0.04866596558094025,False,False
9,wiki1m_for_simcse|bert-base-uncased|none|10000|32,wiki1m_for_simcse,bert-base-uncased,none,10000,32,9,0.1768323941614479,0.04866596558094025,False,False
10,wiki1m_for_simcse|bert-base-uncased|none|10000|32,wiki1m_for_simcse,bert-base-uncased,none,10000,32,10,0.16970007034357404,0.04866596558094025,False,False
11,wiki1m_for_simcse|bert-base-uncased|none|10000|32,wiki1m_for_simcse,bert-base-uncased,none,10000,32,11,0.21052684790711645,0.04866596558094025,False,False
12,wiki1m_for_simcse|bert-base-uncased|none|10000|32,wiki1m_for_simcse,bert-base-uncased,none,10000,32,12,0.19857293514129706,0.04866596558094025,False,False
0,wiki1m_for_simcse|bert-base-uncased|none_no_SEP|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_SEP,10000,32,0,0.08484816033673924,0.04765803678035736,False,False
1,wiki1m_for_simcse|bert-base-uncased|none_no_SEP|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_SEP,10000,32,1,0.13871040959917008,0.04765803678035736,False,False
2,wiki1m_for_simcse|bert-base-uncased|none_no_SEP|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_SEP,10000,32,2,0.18895667174085976,0.04765803678035736,False,False
3,wiki1m_for_simcse|bert-base-uncased|none_no_SEP|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_SEP,10000,32,3,0.17405365669950842,0.04765803678035736,False,False
4,wiki1m_for_simcse|bert-base-uncased|none_no_SEP|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_SEP,10000,32,4,0.1956605133222416,0.04765803678035736,False,False
5,wiki1m_for_simcse|bert-base-uncased|none_no_SEP|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_SEP,10000,32,5,0.21948636988028888,0.04765803678035736,False,False
6,wiki1m_for_simcse|bert-base-uncased|none_no_SEP|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_SEP,10000,32,6,0.20859305675290524,0.04765803678035736,False,False
7,wiki1m_for_simcse|bert-base-uncased|none_no_SEP|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_SEP,10000,32,7,0.2075371636476368,0.04765803678035736,False,False
8,wiki1m_for_simcse|bert-base-uncased|none_no_SEP|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_SEP,10000,32,8,0.204515431458666,0.04765803678035736,False,False
9,wiki1m_for_simcse|bert-base-uncased|none_no_SEP|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_SEP,10000,32,9,0.17672241556912194,0.04765803678035736,False,False
10,wiki1m_for_simcse|bert-base-uncased|none_no_SEP|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_SEP,10000,32,10,0.17027367817033082,0.04765803678035736,False,False
11,wiki1m_for_simcse|bert-base-uncased|none_no_SEP|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_SEP,10000,32,11,0.2096512984773086,0.04765803678035736,False,False
12,wiki1m_for_simcse|bert-base-uncased|none_no_SEP|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_SEP,10000,32,12,0.1982167745250088,0.04765803678035736,False,False
0,wiki1m_for_simcse|bert-base-uncased|none_no_CLS|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_CLS,10000,32,0,0.08253228901429566,0.041754713654518126,False,False
1,wiki1m_for_simcse|bert-base-uncased|none_no_CLS|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_CLS,10000,32,1,0.1309536367299035,0.041754713654518126,False,False
2,wiki1m_for_simcse|bert-base-uncased|none_no_CLS|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_CLS,10000,32,2,0.18000456292517486,0.041754713654518126,False,False
3,wiki1m_for_simcse|bert-base-uncased|none_no_CLS|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_CLS,10000,32,3,0.1624650624986738,0.041754713654518126,False,False
4,wiki1m_for_simcse|bert-base-uncased|none_no_CLS|10000|32,wiki1m_for_simcse,bert-base-uncased,none_no_CLS,10000,32,4,0.1867187603265047,0.041754713654518126,False,False
